"","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes"
"2844",101,3928,"F","M","Julian dances salsa","be_right_that","18","C",1,17,32,"English",0,"Male","",2.16415
"2845",101,2986,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,18,32,"English",0,"Male","",2.16415
"2846",101,6434,"M","F","Zoe calculated the tip","suggest","10","C",0.51,19,32,"English",0,"Male","",2.16415
"2847",101,2304,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,20,32,"English",0,"Male","",2.16415
"2848",101,3014,"F","F","Danny ate the last cupcake","say","11","C",1,21,32,"English",0,"Male","",2.16415
"2849",101,1950,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,22,32,"English",0,"Male","",2.16415
"2850",101,2930,"F","F","Tony had a drink last night","admit","15","C",1,23,32,"English",0,"Male","",2.16415
"2851",101,2817,"M","F","Josie went on vacation to France","acknowledge","2","C",1,24,32,"English",0,"Male","",2.16415
"2852",101,2851,"M","M","Olivia sleeps until noon","prove","4","C",1,25,32,"English",0,"Male","",2.16415
"2853",101,2880,"F","M","Charley speaks Spanish","inform_Sam","20","C",1,26,32,"English",0,"Male","",2.16415
"2854",101,3702,"M","F","Isabella ate a steak on Sunday","hear","7","C",0.52,27,32,"English",0,"Male","",2.16415
"2855",101,3194,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,28,32,"English",0,"Male","",2.16415
"2856",101,4285,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,29,32,"English",0,"Male","",2.16415
"2857",102,9682,"F","M","Jackson ran 10 miles","reveal","13","NonProj",0.13,2,30,"English",0,"Male","",3.6335
"2858",102,21321,"F","F","Owen shoveled snow last winter","announce","17","C",0.7,3,30,"English",0,"Male","",3.6335
"2859",102,10211,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.99,4,30,"English",0,"Male","",3.6335
"2860",102,9686,"M","F","Josie went on vacation to France","acknowledge","2","C",0.35,5,30,"English",0,"Male","",3.6335
"2861",102,4111,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.02,6,30,"English",0,"Male","",3.6335
"2862",102,6207,"F","F","Charley speaks Spanish","suggest","20","C",0.13,7,30,"English",0,"Male","",3.6335
"2863",102,4898,"M","F","Sophia got a tattoo","confess","5","C",0.27,8,30,"English",0,"Male","",3.6335
"2864",102,5442,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.99,9,30,"English",0,"Male","",3.6335
"2865",102,4534,"M","F","Zoe calculated the tip","know","10","NonProj",0.11,10,30,"English",0,"Male","",3.6335
"2866",102,5606,"F","M","Jon walks to work","pretend","19","NonProj",0,11,30,"English",0,"Male","",3.6335
"2867",102,5016,"F","F","Jayden rented a car","say","14","C",0.14,12,30,"English",0,"Male","",3.6335
"2868",102,3864,"M","F","Mary is pregnant","inform_Sam","1","C",0.22,13,30,"English",0,"Male","",3.6335
"2869",102,6169,"F","F","Frank got a cat","discover","12","NonProj",0.65,14,30,"English",0,"Male","",3.6335
"2870",102,5917,"M","M","Isabella ate a steak on Sunday","annoyed","7","NonProj",0.88,15,30,"English",0,"Male","",3.6335
"2871",102,4749,"M","M","Olivia sleeps until noon","demonstrate","4","C",0.22,16,30,"English",0,"Male","",3.6335
"2872",102,6814,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.96,17,30,"English",0,"Male","",3.6335
"2873",102,4016,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.98,18,30,"English",0,"Male","",3.6335
"2874",102,5938,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,19,30,"English",0,"Male","",3.6335
"2875",102,4912,"M","F","Emily bought a car yesterday","admit","8","C",0.32,20,30,"English",0,"Male","",3.6335
"2876",102,4666,"F","F","Julian dances salsa","be_right_that","18","C",0.98,21,30,"English",0,"Male","",3.6335
"2877",102,6182,"F","F","Josh learned to ride a bike yesterday","establish","16","NonProj",0.57,22,30,"English",0,"Male","",3.6335
"2878",102,6316,"M","M","Mia drank 2 cocktails last night","see","6","NonProj",0.16,23,30,"English",0,"Male","",3.6335
"2879",102,3917,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.01,24,30,"English",0,"Male","",3.6335
"2880",102,4898,"M","M","Emma studied on Saturday morning","hear","3","C",0.14,25,30,"English",0,"Male","",3.6335
"2881",102,6767,"F","M","Danny ate the last cupcake","confirm","11","C",0.09,26,30,"English",0,"Male","",3.6335
"2882",102,4401,"F","M","Tony had a drink last night","prove","15","C",0.97,27,30,"English",0,"Male","",3.6335
"2883",102,6048,"M","F","Grace visited her sister","think","9","NonProj",0.02,28,30,"English",0,"Male","",3.6335
"2884",102,3515,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,29,30,"English",0,"Male","",3.6335
"2885",103,7053,"F","F","Jayden rented a car","prove","14","C",1,2,33,"English",0,"Male","",3.17456666666667
"2886",103,10380,"F","F","Frank got a cat","confirm","12","C",0.97,3,33,"English",0,"Male","",3.17456666666667
"2887",103,5177,"F","M","Josh learned to ride a bike yesterday","inform_Sam","16","C",1,4,33,"English",0,"Male","",3.17456666666667
"2888",103,6088,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.04,5,33,"English",0,"Male","",3.17456666666667
"2889",103,6813,"F","M","Julian dances salsa","see","18","NonProj",0.97,6,33,"English",0,"Male","",3.17456666666667
"2890",103,5993,"M","M","Sophia got a tattoo","say","5","C",0.97,7,33,"English",0,"Male","",3.17456666666667
"2891",103,4584,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.04,8,33,"English",0,"Male","",3.17456666666667
"2892",103,8656,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.98,9,33,"English",0,"Male","",3.17456666666667
"2893",103,6325,"M","M","Emily bought a car yesterday","acknowledge","8","C",0.97,10,33,"English",0,"Male","",3.17456666666667
"2894",103,6093,"M","M","Josie went on vacation to France","annoyed","2","NonProj",0.99,11,33,"English",0,"Male","",3.17456666666667
"2895",103,5482,"M","M","Olivia sleeps until noon","reveal","4","NonProj",0.98,12,33,"English",0,"Male","",3.17456666666667
"2896",103,4634,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.98,13,33,"English",0,"Male","",3.17456666666667
"2897",103,4887,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.97,14,33,"English",0,"Male","",3.17456666666667
"2898",103,4401,"F","M","Tony had a drink last night","suggest","15","C",0.97,15,33,"English",0,"Male","",3.17456666666667
"2899",103,5174,"M","M","Mary is pregnant","be_right_that","1","C",0.98,16,33,"English",0,"Male","",3.17456666666667
"2900",103,6175,"M","M","Grace visited her sister","hear","9","C",0.99,17,33,"English",0,"Male","",3.17456666666667
"2901",103,4564,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.99,18,33,"English",0,"Male","",3.17456666666667
"2902",103,5215,"F","F","Owen shoveled snow last winter","admit","17","C",0.99,19,33,"English",0,"Male","",3.17456666666667
"2903",103,4383,"F","F","Jon walks to work","confess","19","C",0.99,20,33,"English",0,"Male","",3.17456666666667
"2904",103,6136,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.04,21,33,"English",0,"Male","",3.17456666666667
"2905",103,4807,"F","F","Jackson ran 10 miles","discover","13","NonProj",0.96,22,33,"English",0,"Male","",3.17456666666667
"2906",103,5585,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.04,23,33,"English",0,"Male","",3.17456666666667
"2907",103,5672,"M","F","Zoe calculated the tip","pretend","10","NonProj",0.99,24,33,"English",0,"Male","",3.17456666666667
"2908",103,4344,"M","F","Emma studied on Saturday morning","think","3","NonProj",0.99,25,33,"English",0,"Male","",3.17456666666667
"2909",103,6907,"M","M","Mia drank 2 cocktails last night","announce","6","C",0.96,26,33,"English",0,"Male","",3.17456666666667
"2910",103,5651,"M","F","Isabella ate a steak on Sunday","establish","7","NonProj",1,27,33,"English",0,"Male","",3.17456666666667
"2911",103,4549,"F","M","Danny ate the last cupcake","demonstrate","11","C",0.95,28,33,"English",0,"Male","",3.17456666666667
"2912",103,4003,"F","F","Charley speaks Spanish","know","20","NonProj",0.96,29,33,"English",0,"Male","",3.17456666666667
"2913",104,17904,"M","M","Mia drank 2 cocktails last night","hear","6","C",1,2,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2914",104,6655,"M","F","Grace visited her sister","know","9","NonProj",1,3,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2915",104,7040,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,4,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2916",104,7632,"M","F","Josie went on vacation to France","prove","2","C",0.84,5,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2917",104,6584,"M","M","Olivia sleeps until noon","suggest","4","C",0.33,6,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2918",104,5736,"M","F","Emily bought a car yesterday","acknowledge","8","C",0.65,7,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2919",104,6367,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,8,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2920",104,3264,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,9,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2921",104,11463,"F","F","Tony had a drink last night","demonstrate","15","C",1,10,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2922",104,5849,"F","M","Danny ate the last cupcake","be_right_that","11","C",1,11,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2923",104,12656,"F","F","Jon walks to work","see","19","NonProj",0.75,12,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2924",104,6377,"F","F","Charley speaks Spanish","annoyed","20","NonProj",0.67,13,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2925",104,8087,"M","M","Sophia got a tattoo","announce","5","C",0.72,14,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2926",104,4087,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,15,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2927",104,5769,"F","F","Frank got a cat","confirm","12","C",1,16,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2928",104,9599,"F","F","Jayden rented a car","inform_Sam","14","C",0.48,17,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2929",104,6415,"F","F","Owen shoveled snow last winter","admit","17","C",0.8,18,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2930",104,3175,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,19,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2931",104,5993,"M","F","Emma studied on Saturday morning","discover","3","NonProj",1,20,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2932",104,11647,"F","F","Julian dances salsa","pretend","18","NonProj",0.37,21,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2933",104,15072,"F","F","Josh learned to ride a bike yesterday","reveal","16","NonProj",0.56,22,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2934",104,8608,"F","F","Jackson ran 10 miles","confess","13","C",0.26,23,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2935",104,4649,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,24,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2936",104,2991,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,25,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2937",104,6297,"M","F","Mary is pregnant","think","1","NonProj",0,26,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2938",104,4631,"M","M","Zoe calculated the tip","establish","10","NonProj",0.33,27,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2939",104,3271,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,28,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2940",104,8655,"M","M","Isabella ate a steak on Sunday","say","7","C",0.15,29,42,"English",0,"Male","Yes, fair enough pay - thank you.",4.61666666666667
"2969",106,3495,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,2,69,"en",0,"Female","$0.80",17.7735833333333
"2970",106,3733,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,3,69,"en",0,"Female","$0.80",17.7735833333333
"2971",106,5081,"F","F","Charley speaks Spanish","inform_Sam","20","C",0.49,4,69,"en",0,"Female","$0.80",17.7735833333333
"2972",106,3072,"F","M","Danny ate the last cupcake","suggest","11","C",0.35,5,69,"en",0,"Female","$0.80",17.7735833333333
"2973",106,2696,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.01,6,69,"en",0,"Female","$0.80",17.7735833333333
"2974",106,3000,"M","F","Grace visited her sister","think","9","NonProj",0.18,7,69,"en",0,"Female","$0.80",17.7735833333333
"2975",106,3183,"F","M","Jackson ran 10 miles","annoyed","13","NonProj",0.43,8,69,"en",0,"Female","$0.80",17.7735833333333
