"","participant","list","presentationorder","verb","frame","voice","polarity","conditional","veridicality","acceptability","nativeenglish","exclude","veridicality_num","conditional2","item"
"4686",279,6,62,"state","that_S","active","positive","False","maybe",7,"True","False",0,"matrix","state-that_S-active-positive-matrix"
"4687",279,6,63,"chronicle","that_S","active","positive","False","maybe",7,"True","False",0,"matrix","chronicle-that_S-active-positive-matrix"
"4688",279,6,64,"resolve","that_S","active","positive","False","maybe",4,"True","False",0,"matrix","resolve-that_S-active-positive-matrix"
"4689",279,6,65,"utter","that_S","active","negative","False","maybe",5,"True","False",0,"matrix","utter-that_S-active-negative-matrix"
"4690",279,6,66,"foresee","that_S","active","negative","False","maybe",5,"True","False",0,"matrix","foresee-that_S-active-negative-matrix"
"4691",279,6,67,"tweet","that_S","passive","negative","False","maybe",2,"True","False",0,"matrix","tweet-that_S-passive-negative-matrix"
"4692",279,6,68,"stupefy","that_S","passive","negative","False","yes",4,"True","False",1,"matrix","stupefy-that_S-passive-negative-matrix"
"4693",205,6,1,"miff","that_S","passive","positive","False","no",3,"True","False",-1,"matrix","miff-that_S-passive-positive-matrix"
"4694",205,6,2,"grieve","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","grieve-that_S-active-positive-matrix"
"4695",205,6,3,"scribble","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","scribble-that_S-active-positive-matrix"
"4696",205,6,4,"debate","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","debate-that_S-active-negative-matrix"
"4697",205,6,5,"embarrass","that_S","passive","negative","False","maybe",3,"True","False",0,"matrix","embarrass-that_S-passive-negative-matrix"
"4698",205,6,6,"elate","that_S","passive","positive","False","no",5,"True","False",-1,"matrix","elate-that_S-passive-positive-matrix"
"4699",205,6,7,"snap","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","snap-that_S-active-positive-matrix"
"4700",205,6,8,"assert","that_S","active","negative","False","yes",3,"True","False",1,"matrix","assert-that_S-active-negative-matrix"
"4701",205,6,9,"blog","that_S","active","positive","False","yes",3,"True","False",1,"matrix","blog-that_S-active-positive-matrix"
"4702",205,6,10,"complain","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","complain-that_S-active-negative-matrix"
"4703",205,6,11,"content","that_S","passive","negative","False","no",5,"True","False",-1,"matrix","content-that_S-passive-negative-matrix"
"4704",205,6,12,"doubt","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","doubt-that_S-active-positive-matrix"
"4705",205,6,13,"hint","that_S","active","positive","False","no",4,"True","False",-1,"matrix","hint-that_S-active-positive-matrix"
"4706",205,6,14,"fantasize","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","fantasize-that_S-active-positive-matrix"
"4707",205,6,15,"figure_out","that_S","active","positive","False","yes",5,"True","False",1,"matrix","figure_out-that_S-active-positive-matrix"
"4708",205,6,16,"maintain","that_S","active","positive","False","yes",5,"True","False",1,"matrix","maintain-that_S-active-positive-matrix"
"4709",205,6,17,"indicate","that_S","active","negative","False","no",3,"True","False",-1,"matrix","indicate-that_S-active-negative-matrix"
"4710",205,6,18,"yell","that_S","active","negative","False","no",2,"True","False",-1,"matrix","yell-that_S-active-negative-matrix"
"4711",205,6,19,"fluster","that_S","passive","negative","False","maybe",3,"True","False",0,"matrix","fluster-that_S-passive-negative-matrix"
"4712",205,6,20,"disclose","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","disclose-that_S-active-positive-matrix"
"4713",205,6,21,"gratify","that_S","passive","negative","False","maybe",3,"True","False",0,"matrix","gratify-that_S-passive-negative-matrix"
"4714",205,6,22,"agonize","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","agonize-that_S-active-positive-matrix"
"4715",205,6,23,"measure","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","measure-that_S-active-positive-matrix"
"4716",205,6,24,"conceal","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","conceal-that_S-active-negative-matrix"
"4717",205,6,25,"forget","that_S","active","negative","False","yes",5,"True","False",1,"matrix","forget-that_S-active-negative-matrix"
"4718",205,6,26,"rant","that_S","active","negative","False","yes",4,"True","False",1,"matrix","rant-that_S-active-negative-matrix"
"4719",205,6,27,"learn","that_S","active","negative","False","no",3,"True","False",-1,"matrix","learn-that_S-active-negative-matrix"
"4720",205,6,28,"document","that_S","active","negative","False","yes",3,"True","False",1,"matrix","document-that_S-active-negative-matrix"
"4721",205,6,29,"infuriate","that_S","passive","negative","False","maybe",3,"True","False",0,"matrix","infuriate-that_S-passive-negative-matrix"
"4722",205,6,30,"posit","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","posit-that_S-active-positive-matrix"
"4723",205,6,31,"elaborate","that_S","active","positive","False","no",3,"True","False",-1,"matrix","elaborate-that_S-active-positive-matrix"
"4724",205,6,32,"grieve","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","grieve-that_S-active-negative-matrix"
"4725",205,6,33,"cheer","that_S","passive","negative","False","maybe",3,"True","False",0,"matrix","cheer-that_S-passive-negative-matrix"
"4726",205,6,34,"hope","that_S","active","negative","False","yes",3,"True","False",1,"matrix","hope-that_S-active-negative-matrix"
"4727",205,6,35,"publish","that_S","active","negative","False","no",5,"True","False",-1,"matrix","publish-that_S-active-negative-matrix"
"4728",205,6,36,"retract","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","retract-that_S-active-negative-matrix"
"4729",205,6,37,"scare","that_S","passive","positive","False","maybe",4,"True","False",0,"matrix","scare-that_S-passive-positive-matrix"
"4730",205,6,38,"specify","that_S","active","positive","False","yes",5,"True","False",1,"matrix","specify-that_S-active-positive-matrix"
"4731",205,6,39,"videotape","that_S","active","negative","False","no",3,"True","False",-1,"matrix","videotape-that_S-active-negative-matrix"
"4732",205,6,40,"establish","that_S","active","positive","False","yes",4,"True","False",1,"matrix","establish-that_S-active-positive-matrix"
"4733",205,6,41,"cringe","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","cringe-that_S-active-positive-matrix"
"4734",205,6,42,"reason","that_S","active","negative","False","no",3,"True","False",-1,"matrix","reason-that_S-active-negative-matrix"
"4735",205,6,43,"advise","that_S","active","positive","False","yes",6,"True","False",1,"matrix","advise-that_S-active-positive-matrix"
"4736",205,6,44,"bug","that_S","passive","positive","False","no",3,"True","False",-1,"matrix","bug-that_S-passive-positive-matrix"
"4737",205,6,45,"shriek","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","shriek-that_S-active-positive-matrix"
"4738",205,6,46,"say","that_S","active","negative","False","maybe",6,"True","False",0,"matrix","say-that_S-active-negative-matrix"
"4739",205,6,47,"ignore","that_S","active","positive","False","maybe",7,"True","False",0,"matrix","ignore-that_S-active-positive-matrix"
"4740",205,6,48,"fax","that_S","passive","positive","False","maybe",3,"True","False",0,"matrix","fax-that_S-passive-positive-matrix"
"4741",205,6,49,"reconsider","that_S","active","positive","False","maybe",2,"True","False",0,"matrix","reconsider-that_S-active-positive-matrix"
"4742",205,6,50,"lie","that_S","active","negative","False","yes",2,"True","False",1,"matrix","lie-that_S-active-negative-matrix"
"4743",205,6,51,"address","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","address-that_S-active-negative-matrix"
"4744",205,6,52,"fascinate","that_S","passive","positive","False","no",4,"True","False",-1,"matrix","fascinate-that_S-passive-positive-matrix"
"4745",205,6,53,"overhear","that_S","active","negative","False","no",3,"True","False",-1,"matrix","overhear-that_S-active-negative-matrix"
"4746",205,6,54,"bless","that_S","passive","positive","False","maybe",3,"True","False",0,"matrix","bless-that_S-passive-positive-matrix"
"4747",205,6,55,"puzzle","that_S","passive","positive","False","no",3,"True","False",-1,"matrix","puzzle-that_S-passive-positive-matrix"
"4748",205,6,56,"prejudge","that_S","active","negative","False","no",3,"True","False",-1,"matrix","prejudge-that_S-active-negative-matrix"
"4749",205,6,57,"promise","that_S","active","negative","False","no",5,"True","False",-1,"matrix","promise-that_S-active-negative-matrix"
"4750",205,6,58,"move","that_S","passive","negative","False","yes",3,"True","False",1,"matrix","move-that_S-passive-negative-matrix"
"4751",205,6,59,"find_out","that_S","active","positive","False","yes",7,"True","False",1,"matrix","find_out-that_S-active-positive-matrix"
"4752",205,6,60,"overhear","that_S","passive","negative","False","maybe",3,"True","False",0,"matrix","overhear-that_S-passive-negative-matrix"
"4753",205,6,61,"rant","that_S","active","positive","False","yes",5,"True","False",1,"matrix","rant-that_S-active-positive-matrix"
"4754",205,6,62,"state","that_S","active","positive","False","yes",5,"True","False",1,"matrix","state-that_S-active-positive-matrix"
"4755",205,6,63,"chronicle","that_S","active","positive","False","yes",6,"True","False",1,"matrix","chronicle-that_S-active-positive-matrix"
"4756",205,6,64,"resolve","that_S","active","positive","False","yes",4,"True","False",1,"matrix","resolve-that_S-active-positive-matrix"
"4757",205,6,65,"utter","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","utter-that_S-active-negative-matrix"
"4758",205,6,66,"foresee","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","foresee-that_S-active-negative-matrix"
"4759",205,6,67,"tweet","that_S","passive","negative","False","maybe",3,"True","False",0,"matrix","tweet-that_S-passive-negative-matrix"
"4760",205,6,68,"stupefy","that_S","passive","negative","False","no",3,"True","False",-1,"matrix","stupefy-that_S-passive-negative-matrix"
"4761",244,7,1,"comment","that_S","active","positive","False","yes",6,"True","False",1,"matrix","comment-that_S-active-positive-matrix"
"4762",244,7,2,"infuriate","that_S","passive","positive","False","yes",7,"True","False",1,"matrix","infuriate-that_S-passive-positive-matrix"
"4763",244,7,3,"grimace","that_S","active","negative","False","yes",2,"True","False",1,"matrix","grimace-that_S-active-negative-matrix"
"4764",244,7,4,"record","that_S","active","positive","False","yes",5,"True","False",1,"matrix","record-that_S-active-positive-matrix"
"4765",244,7,5,"stammer","that_S","active","negative","False","maybe",5,"True","False",0,"matrix","stammer-that_S-active-negative-matrix"
"4766",244,7,6,"promise","that_S","active","positive","False","yes",7,"True","False",1,"matrix","promise-that_S-active-positive-matrix"
"4767",244,7,7,"detail","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","detail-that_S-active-negative-matrix"
"4768",244,7,8,"radio","that_S","active","positive","False","yes",5,"True","False",1,"matrix","radio-that_S-active-positive-matrix"
"4769",244,7,9,"deduce","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","deduce-that_S-active-negative-matrix"
"4770",244,7,10,"scoff","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","scoff-that_S-active-positive-matrix"
"4771",244,7,11,"notify","that_S","passive","negative","False","yes",7,"True","False",1,"matrix","notify-that_S-passive-negative-matrix"
"4772",244,7,12,"swear","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","swear-that_S-active-positive-matrix"
"4773",244,7,13,"research","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","research-that_S-active-negative-matrix"
"4774",244,7,14,"murmur","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","murmur-that_S-active-negative-matrix"
"4775",244,7,15,"fess_up","that_S","active","negative","False","yes",6,"True","False",1,"matrix","fess_up-that_S-active-negative-matrix"
"4776",244,7,16,"shame","that_S","passive","positive","False","yes",3,"True","False",1,"matrix","shame-that_S-passive-positive-matrix"
"4777",244,7,17,"okay","that_S","active","negative","False","maybe",2,"True","False",0,"matrix","okay-that_S-active-negative-matrix"
"4778",244,7,18,"wow","that_S","passive","positive","False","yes",6,"True","False",1,"matrix","wow-that_S-passive-positive-matrix"
"4779",244,7,19,"growl","that_S","active","positive","False","yes",6,"True","False",1,"matrix","growl-that_S-active-positive-matrix"
"4780",244,7,20,"embellish","that_S","active","positive","False","no",4,"True","False",-1,"matrix","embellish-that_S-active-positive-matrix"
"4781",244,7,21,"fear","that_S","active","positive","False","maybe",7,"True","False",0,"matrix","fear-that_S-active-positive-matrix"
"4782",244,7,22,"mutter","that_S","active","positive","False","yes",6,"True","False",1,"matrix","mutter-that_S-active-positive-matrix"
"4783",244,7,23,"disclose","that_S","active","negative","False","yes",7,"True","False",1,"matrix","disclose-that_S-active-negative-matrix"
"4784",244,7,24,"comprehend","that_S","active","positive","False","yes",7,"True","False",1,"matrix","comprehend-that_S-active-positive-matrix"
"4785",244,7,25,"phone","that_S","active","positive","False","yes",5,"True","False",1,"matrix","phone-that_S-active-positive-matrix"
"4786",244,7,26,"bet","that_S","active","negative","False","maybe",6,"True","False",0,"matrix","bet-that_S-active-negative-matrix"
"4787",244,7,27,"reject","that_S","active","negative","False","maybe",4,"True","False",0,"matrix","reject-that_S-active-negative-matrix"
