participant,list,presentationorder,verb,frame,voice,polarity,conditional,veridicality,acceptability,nativeenglish,exclude
210,5,31,endorse,that_S,active,positive,False,maybe,7,True,False
210,5,32,fax,that_S,passive,negative,False,maybe,5,True,False
210,5,33,reassert,that_S,active,negative,False,maybe,6,True,False
210,5,34,disgrace,that_S,passive,negative,False,yes,7,True,False
210,5,35,miff,that_S,passive,negative,False,yes,6,True,False
210,5,36,request,that_S,active,positive,False,maybe,3,True,False
210,5,37,vote,that_S,active,positive,False,maybe,6,True,False
210,5,38,misinform,that_S,passive,positive,False,no,7,True,False
210,5,39,confide,that_S,active,positive,False,yes,7,True,False
210,5,40,check,that_S,active,positive,False,maybe,7,True,False
210,5,41,come_out,that_S,active,positive,False,yes,5,True,False
210,5,42,categorize,that_S,active,positive,False,maybe,5,True,False
210,5,43,bicker,that_S,active,positive,False,maybe,7,True,False
210,5,44,determine,that_S,active,positive,False,yes,7,True,False
210,5,45,negotiate,that_S,active,positive,False,maybe,4,True,False
210,5,46,delude,that_S,passive,positive,False,no,6,True,False
210,5,47,hear,that_S,active,positive,False,maybe,7,True,False
210,5,48,visualize,that_S,active,negative,False,maybe,7,True,False
210,5,49,persuade,that_S,passive,negative,False,maybe,7,True,False
210,5,50,promise,that_S,passive,negative,False,maybe,5,True,False
210,5,51,suppose,that_S,active,negative,False,maybe,7,True,False
210,5,52,hint,that_S,active,negative,False,maybe,5,True,False
210,5,53,mark,that_S,active,negative,False,maybe,5,True,False
210,5,54,praise,that_S,active,negative,False,yes,5,True,False
210,5,55,satisfy,that_S,passive,positive,False,maybe,7,True,False
210,5,56,fool,that_S,passive,negative,False,maybe,5,True,False
210,5,57,fluster,that_S,passive,positive,False,yes,7,True,False
210,5,58,dispute,that_S,active,negative,False,maybe,7,True,False
210,5,59,gloat,that_S,active,negative,False,yes,7,True,False
210,5,60,resolve,that_S,active,negative,False,maybe,5,True,False
210,5,61,confirm,that_S,active,negative,False,maybe,7,True,False
210,5,62,contact,that_S,passive,negative,False,yes,6,True,False
210,5,63,flaunt,that_S,active,positive,False,yes,6,True,False
210,5,64,stun,that_S,passive,positive,False,yes,7,True,False
210,5,65,feel,that_S,active,negative,False,maybe,5,True,False
210,5,66,realize,that_S,active,positive,False,yes,7,True,False
210,5,67,uncover,that_S,active,positive,False,yes,7,True,False
210,5,68,spot,that_S,active,positive,False,yes,5,True,False
176,5,1,freak_out,that_S,passive,positive,False,yes,7,True,False
176,5,2,theorize,that_S,active,positive,False,maybe,7,True,False
176,5,3,quote,that_S,passive,positive,False,maybe,7,True,False
176,5,4,daze,that_S,passive,negative,False,no,1,True,False
176,5,5,delude,that_S,passive,negative,False,yes,7,True,False
176,5,6,discuss,that_S,active,positive,False,yes,7,True,False
176,5,7,miss,that_S,active,positive,False,no,7,True,False
176,5,8,relish,that_S,active,positive,False,yes,7,True,False
176,5,9,suggest,that_S,active,negative,False,no,7,True,False
176,5,10,gush,that_S,active,positive,False,yes,7,True,False
176,5,11,lecture,that_S,active,positive,False,yes,7,True,False
176,5,12,require,that_S,active,positive,False,yes,6,True,False
176,5,13,announce,that_S,active,positive,False,yes,7,True,False
176,5,14,agonize,that_S,active,negative,False,no,2,True,False
176,5,15,spellbind,that_S,passive,negative,False,yes,7,True,False
176,5,16,agree,that_S,active,negative,False,maybe,7,True,False
176,5,17,marvel,that_S,passive,positive,False,yes,3,True,False
176,5,18,cheer,that_S,active,positive,False,yes,7,True,False
176,5,19,grumble,that_S,active,positive,False,yes,7,True,False
176,5,20,relieve,that_S,passive,positive,False,yes,7,True,False
176,5,21,log,that_S,active,positive,False,yes,7,True,False
176,5,22,flip_out,that_S,passive,negative,False,yes,6,True,False
176,5,23,madden,that_S,passive,positive,False,yes,7,True,False
176,5,24,insinuate,that_S,active,positive,False,maybe,7,True,False
176,5,25,dislike,that_S,active,positive,False,yes,7,True,False
176,5,26,signal,that_S,active,positive,False,yes,7,True,False
176,5,27,allege,that_S,active,positive,False,maybe,7,True,False
176,5,28,offend,that_S,passive,negative,False,yes,7,True,False
176,5,29,dismiss,that_S,active,negative,False,yes,7,True,False
176,5,30,incense,that_S,passive,negative,False,yes,6,True,False
176,5,31,endorse,that_S,active,positive,False,yes,7,True,False
176,5,32,fax,that_S,passive,negative,False,no,6,True,False
176,5,33,reassert,that_S,active,negative,False,no,7,True,False
176,5,34,disgrace,that_S,passive,negative,False,no,7,True,False
176,5,35,miff,that_S,passive,negative,False,yes,6,True,False
176,5,36,request,that_S,active,positive,False,maybe,7,True,False
176,5,37,vote,that_S,active,positive,False,yes,7,True,False
176,5,38,misinform,that_S,passive,positive,False,no,7,True,False
176,5,39,confide,that_S,active,positive,False,yes,7,True,False
176,5,40,check,that_S,active,positive,False,maybe,7,True,False
176,5,41,come_out,that_S,active,positive,False,yes,7,True,False
176,5,42,categorize,that_S,active,positive,False,yes,7,True,False
176,5,43,bicker,that_S,active,positive,False,maybe,7,True,False
176,5,44,determine,that_S,active,positive,False,yes,7,True,False
176,5,45,negotiate,that_S,active,positive,False,yes,6,True,False
176,5,46,delude,that_S,passive,positive,False,maybe,6,True,False
176,5,47,hear,that_S,active,positive,False,maybe,7,True,False
176,5,48,visualize,that_S,active,negative,False,no,7,True,False
176,5,49,persuade,that_S,passive,negative,False,no,7,True,False
176,5,50,promise,that_S,passive,negative,False,no,7,True,False
176,5,51,suppose,that_S,active,negative,False,maybe,7,True,False
176,5,52,hint,that_S,active,negative,False,no,7,True,False
176,5,53,mark,that_S,active,negative,False,no,7,True,False
176,5,54,praise,that_S,active,negative,False,no,5,True,False
176,5,55,satisfy,that_S,passive,positive,False,yes,7,True,False
176,5,56,fool,that_S,passive,negative,False,maybe,7,True,False
176,5,57,fluster,that_S,passive,positive,False,yes,7,True,False
176,5,58,dispute,that_S,active,negative,False,yes,7,True,False
176,5,59,gloat,that_S,active,negative,False,no,7,True,False
176,5,60,resolve,that_S,active,negative,False,no,3,True,False
176,5,61,confirm,that_S,active,negative,False,no,7,True,False
176,5,62,contact,that_S,passive,negative,False,no,7,True,False
176,5,63,flaunt,that_S,active,positive,False,yes,7,True,False
176,5,64,stun,that_S,passive,positive,False,yes,7,True,False
176,5,65,feel,that_S,active,negative,False,maybe,7,True,False
176,5,66,realize,that_S,active,positive,False,yes,7,True,False
176,5,67,uncover,that_S,active,positive,False,yes,7,True,False
176,5,68,spot,that_S,active,positive,False,yes,7,True,False
169,5,1,freak_out,that_S,passive,positive,False,yes,7,True,False
169,5,2,theorize,that_S,active,positive,False,maybe,7,True,False
169,5,3,quote,that_S,passive,positive,False,yes,3,True,False
169,5,4,daze,that_S,passive,negative,False,yes,4,True,False
169,5,5,delude,that_S,passive,negative,False,yes,1,True,False
169,5,6,discuss,that_S,active,positive,False,yes,5,True,False
169,5,7,miss,that_S,active,positive,False,yes,7,True,False
169,5,8,relish,that_S,active,positive,False,yes,1,True,False
169,5,9,suggest,that_S,active,negative,False,maybe,7,True,False
169,5,10,gush,that_S,active,positive,False,yes,7,True,False
169,5,11,lecture,that_S,active,positive,False,yes,7,True,False
169,5,12,require,that_S,active,positive,False,yes,1,True,False
169,5,13,announce,that_S,active,positive,False,yes,7,True,False
169,5,14,agonize,that_S,active,negative,False,yes,5,True,False
169,5,15,spellbind,that_S,passive,negative,False,yes,7,True,False
169,5,16,agree,that_S,active,negative,False,maybe,7,True,False
169,5,17,marvel,that_S,passive,positive,False,yes,7,True,False
169,5,18,cheer,that_S,active,positive,False,yes,7,True,False
169,5,19,grumble,that_S,active,positive,False,yes,7,True,False
169,5,20,relieve,that_S,passive,positive,False,yes,7,True,False
169,5,21,log,that_S,active,positive,False,maybe,7,True,False
169,5,22,flip_out,that_S,passive,negative,False,yes,1,True,False
169,5,23,madden,that_S,passive,positive,False,yes,7,True,False
169,5,24,insinuate,that_S,active,positive,False,maybe,7,True,False
169,5,25,dislike,that_S,active,positive,False,yes,7,True,False
169,5,26,signal,that_S,active,positive,False,yes,7,True,False
169,5,27,allege,that_S,active,positive,False,maybe,7,True,False
169,5,28,offend,that_S,passive,negative,False,yes,7,True,False
169,5,29,dismiss,that_S,active,negative,False,maybe,7,True,False
169,5,30,incense,that_S,passive,negative,False,maybe,1,True,False
169,5,31,endorse,that_S,active,positive,False,yes,7,True,False
169,5,32,fax,that_S,passive,negative,False,yes,6,True,False
169,5,33,reassert,that_S,active,negative,False,yes,7,True,False
169,5,34,disgrace,that_S,passive,negative,False,yes,7,True,False
169,5,35,miff,that_S,passive,negative,False,yes,7,True,False
169,5,36,request,that_S,active,positive,False,maybe,1,True,False
169,5,37,vote,that_S,active,positive,False,maybe,7,True,False
169,5,38,misinform,that_S,passive,positive,False,no,7,True,False
169,5,39,confide,that_S,active,positive,False,yes,1,True,False
169,5,40,check,that_S,active,positive,False,maybe,7,True,False
169,5,41,come_out,that_S,active,positive,False,maybe,1,True,False
169,5,42,categorize,that_S,active,positive,False,maybe,1,True,False
169,5,43,bicker,that_S,active,positive,False,yes,7,True,False
169,5,44,determine,that_S,active,positive,False,yes,7,True,False
169,5,45,negotiate,that_S,active,positive,False,maybe,7,True,False
169,5,46,delude,that_S,passive,positive,False,no,1,True,False
169,5,47,hear,that_S,active,positive,False,maybe,7,True,False
169,5,48,visualize,that_S,active,negative,False,maybe,7,True,False
169,5,49,persuade,that_S,passive,negative,False,maybe,7,True,False
169,5,50,promise,that_S,passive,negative,False,maybe,7,True,False
169,5,51,suppose,that_S,active,negative,False,maybe,4,True,False
169,5,52,hint,that_S,active,negative,False,yes,7,True,False
169,5,53,mark,that_S,active,negative,False,yes,7,True,False
169,5,54,praise,that_S,active,negative,False,maybe,1,True,False
169,5,55,satisfy,that_S,passive,positive,False,yes,7,True,False
169,5,56,fool,that_S,passive,negative,False,yes,3,True,False
169,5,57,fluster,that_S,passive,positive,False,yes,7,True,False
169,5,58,dispute,that_S,active,negative,False,maybe,7,True,False
169,5,59,gloat,that_S,active,negative,False,yes,7,True,False
169,5,60,resolve,that_S,active,negative,False,maybe,3,True,False
169,5,61,confirm,that_S,active,negative,False,maybe,7,True,False
169,5,62,contact,that_S,passive,negative,False,maybe,1,True,False
169,5,63,flaunt,that_S,active,positive,False,yes,7,True,False
169,5,64,stun,that_S,passive,positive,False,yes,7,True,False
169,5,65,feel,that_S,active,negative,False,maybe,7,True,False
169,5,66,realize,that_S,active,positive,False,yes,7,True,False
169,5,67,uncover,that_S,active,positive,False,yes,7,True,False
169,5,68,spot,that_S,active,positive,False,yes,7,True,False
155,5,1,freak_out,that_S,passive,positive,False,yes,7,True,False
155,5,2,theorize,that_S,active,positive,False,maybe,7,True,False
155,5,3,quote,that_S,passive,positive,False,maybe,3,True,False
155,5,4,daze,that_S,passive,negative,False,yes,6,True,False
155,5,5,delude,that_S,passive,negative,False,no,6,True,False
155,5,6,discuss,that_S,active,positive,False,yes,6,True,False
155,5,7,miss,that_S,active,positive,False,yes,7,True,False
155,5,8,relish,that_S,active,positive,False,yes,7,True,False
155,5,9,suggest,that_S,active,negative,False,maybe,7,True,False
155,5,10,gush,that_S,active,positive,False,yes,7,True,False
155,5,11,lecture,that_S,active,positive,False,yes,3,True,False
155,5,12,require,that_S,active,positive,False,maybe,3,True,False
155,5,13,announce,that_S,active,positive,False,yes,7,True,False
155,5,14,agonize,that_S,active,negative,False,maybe,2,True,False
155,5,15,spellbind,that_S,passive,negative,False,yes,6,True,False
155,5,16,agree,that_S,active,negative,False,maybe,7,True,False
155,5,17,marvel,that_S,passive,positive,False,yes,7,True,False
155,5,18,cheer,that_S,active,positive,False,yes,6,True,False
155,5,19,grumble,that_S,active,positive,False,yes,7,True,False
155,5,20,relieve,that_S,passive,positive,False,yes,7,True,False
155,5,21,log,that_S,active,positive,False,yes,7,True,False
155,5,22,flip_out,that_S,passive,negative,False,yes,4,True,False
155,5,23,madden,that_S,passive,positive,False,yes,7,True,False
155,5,24,insinuate,that_S,active,positive,False,maybe,7,True,False
155,5,25,dislike,that_S,active,positive,False,yes,7,True,False
155,5,26,signal,that_S,active,positive,False,yes,7,True,False
155,5,27,allege,that_S,active,positive,False,maybe,7,True,False
155,5,28,offend,that_S,passive,negative,False,yes,7,True,False
155,5,29,dismiss,that_S,active,negative,False,maybe,4,True,False
155,5,30,incense,that_S,passive,negative,False,yes,6,True,False
155,5,31,endorse,that_S,active,positive,False,maybe,6,True,False
155,5,32,fax,that_S,passive,negative,False,maybe,4,True,False
155,5,33,reassert,that_S,active,negative,False,maybe,6,True,False
155,5,34,disgrace,that_S,passive,negative,False,yes,5,True,False
155,5,35,miff,that_S,passive,negative,False,yes,5,True,False
155,5,36,request,that_S,active,positive,False,maybe,2,True,False
155,5,37,vote,that_S,active,positive,False,maybe,6,True,False
155,5,38,misinform,that_S,passive,positive,False,no,7,True,False
155,5,39,confide,that_S,active,positive,False,yes,5,True,False
155,5,40,check,that_S,active,positive,False,maybe,5,True,False
155,5,41,come_out,that_S,active,positive,False,yes,2,True,False
155,5,42,categorize,that_S,active,positive,False,maybe,4,True,False
155,5,43,bicker,that_S,active,positive,False,maybe,7,True,False
155,5,44,determine,that_S,active,positive,False,yes,7,True,False
155,5,45,negotiate,that_S,active,positive,False,maybe,4,True,False
155,5,46,delude,that_S,passive,positive,False,no,7,True,False
155,5,47,hear,that_S,active,positive,False,yes,7,True,False
155,5,48,visualize,that_S,active,negative,False,maybe,6,True,False
155,5,49,persuade,that_S,passive,negative,False,maybe,6,True,False
155,5,50,promise,that_S,passive,negative,False,maybe,5,True,False
155,5,51,suppose,that_S,active,negative,False,maybe,5,True,False
155,5,52,hint,that_S,active,negative,False,maybe,7,True,False
155,5,53,mark,that_S,active,negative,False,maybe,3,True,False
155,5,54,praise,that_S,active,negative,False,yes,6,True,False
155,5,55,satisfy,that_S,passive,positive,False,yes,7,True,False
155,5,56,fool,that_S,passive,negative,False,no,4,True,False
155,5,57,fluster,that_S,passive,positive,False,yes,7,True,False
155,5,58,dispute,that_S,active,negative,False,yes,7,True,False
155,5,59,gloat,that_S,active,negative,False,yes,6,True,False
155,5,60,resolve,that_S,active,negative,False,maybe,5,True,False
155,5,61,confirm,that_S,active,negative,False,maybe,4,True,False
155,5,62,contact,that_S,passive,negative,False,yes,2,True,False
155,5,63,flaunt,that_S,active,positive,False,yes,7,True,False
155,5,64,stun,that_S,passive,positive,False,yes,7,True,False
155,5,65,feel,that_S,active,negative,False,maybe,5,True,False
155,5,66,realize,that_S,active,positive,False,yes,7,True,False
155,5,67,uncover,that_S,active,positive,False,yes,7,True,False
155,5,68,spot,that_S,active,positive,False,yes,5,True,False
175,5,1,freak_out,that_S,passive,positive,False,yes,6,True,False
175,5,2,theorize,that_S,active,positive,False,maybe,7,True,False
175,5,3,quote,that_S,passive,positive,False,maybe,5,True,False
175,5,4,daze,that_S,passive,negative,False,maybe,5,True,False
175,5,5,delude,that_S,passive,negative,False,maybe,4,True,False
175,5,6,discuss,that_S,active,positive,False,yes,6,True,False
175,5,7,miss,that_S,active,positive,False,yes,4,True,False
175,5,8,relish,that_S,active,positive,False,yes,7,True,False
175,5,9,suggest,that_S,active,negative,False,maybe,7,True,False
175,5,10,gush,that_S,active,positive,False,yes,7,True,False
175,5,11,lecture,that_S,active,positive,False,yes,6,True,False
175,5,12,require,that_S,active,positive,False,maybe,3,True,False
175,5,13,announce,that_S,active,positive,False,yes,7,True,False
175,5,14,agonize,that_S,active,negative,False,yes,6,True,False
