"","workerid","rt","content","subjectGender","speakerGender","verb","utterance","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","nResponse"
"2904",287,7616,"Josh learned to ride a bike yesterday","F","F","confess","Did Sharon confess that Josh learned to ride a bike yesterday?","16","C","Yes",19,30,"English","Yes",0,"m","",5.60803333333333,1
"2905",287,4479,"Owen shoveled snow last winter","F","M","prove","Did Cynthia prove that Owen shoveled snow last winter?","17","C","Yes",20,30,"English","Yes",0,"m","",5.60803333333333,1
"2906",287,4344,"Mary is pregnant","M","F","inform","Did Patrick inform Sam that Mary is pregnant?","1","C","Yes",21,30,"English","Yes",0,"m","",5.60803333333333,1
"2907",287,4913,"Emily bought a car yesterday","M","F","admit","Did Brian admit that Emily bought a car yesterday?","8","C","Yes",22,30,"English","Yes",0,"m","",5.60803333333333,1
"2908",287,42623,"Emma studied on Saturday morning","M","F","pretend","Did Justin pretend that Emma studied on Saturday morning?","3","NonProj","No",23,30,"English","Yes",0,"m","",5.60803333333333,0
"2909",287,3728,"Jon walks to work","F","M","discover","Did Ruth discover that Jon walks to work?","19","NonProj","Yes",24,30,"English","Yes",0,"m","",5.60803333333333,1
"2910",287,2616,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",25,30,"English","Yes",0,"m","",5.60803333333333,0
"2911",287,4233,"Isabella ate a steak on Sunday","M","F","confirm","Did Kevin confirm that Isabella ate a steak on Sunday?","7","C","Yes",26,30,"English","Yes",0,"m","",5.60803333333333,1
"2912",287,3519,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",27,30,"English","Yes",0,"m","",5.60803333333333,0
"2913",446,11295,"Emma studied on Saturday morning","M","M","see","Did Justin see that Emma studied on Saturday morning?","3","NonProj","Yes",2,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2914",446,9791,"Danny ate the last cupcake","F","F","be_right","Is Amanda right that Danny ate the last cupcake?","11","C","No",3,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2915",446,10896,"Olivia sleeps until noon","M","M","admit","Did Jerry admit that Olivia sleeps until noon?","4","C","No",4,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2916",446,10808,"Grace visited her sister","M","M","demonstrate","Did Andrew demonstrate that Grace visited her sister?","9","C","No",5,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2917",446,4679,"Charley speaks Spanish","F","F","suggest","Did Anna suggest that Charley speaks Spanish?","20","C","No",6,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2918",446,3129,"Tony had a drink last night","F","F","confirm","Did Rebecca confirm that Tony had a drink last night?","15","C","No",7,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2919",446,4511,"Zoe calculated the tip","M","F","know","Does Tim know that Zoe calculated the tip?","10","NonProj","Yes",8,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2920",446,2232,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",9,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2921",446,4104,"Sophia got a tattoo","M","M","confess","Did Ben confess that Sophia got a tattoo?","5","C","No",10,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2922",446,6256,"Josie went on vacation to France","M","F","establish","Did Scott establish that Josie went on vacation to France?","2","NonProj","No",11,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2923",446,6976,"Frank got a cat","F","F","announce","Did Melissa announce that Frank got a cat?","12","C","Yes",12,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2924",446,2320,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",13,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2925",446,7784,"Josh learned to ride a bike yesterday","F","F","discover","Did Sharon discover that Josh learned to ride a bike yesterday?","16","NonProj","Yes",14,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2926",446,3336,"Zack is coming to the meeting tomorrow",NA,"M","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",15,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2927",446,8472,"Jayden rented a car","F","F","pretend","Did Stephanie pretend that Jayden rented a car?","14","NonProj","No",16,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2928",446,3784,"Jackson ran 10 miles","F","M","hear","Did Laura hear that Jackson ran 10 miles?","13","C","Yes",17,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2929",446,7655,"Julian dances salsa","F","F","inform","Did Kathleen inform Sam that Julian dances salsa?","18","C","Yes",18,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2930",446,3705,"Jon walks to work","F","M","acknowledge","Did Ruth acknowledge that Jon walks to work?","19","C","Yes",19,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2931",446,4184,"Owen shoveled snow last winter","F","F","be_annoyed","Is Cynthia annoyed that Owen shoveled snow last winter?","17","NonProj","Yes",20,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2932",446,2912,"Mary is pregnant","M","M","prove","Did Patrick prove that Mary is pregnant?","1","C","No",21,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2933",446,10800,"Isabella ate a steak on Sunday","M","F","think","Does Kevin think that Isabella ate a steak on Sunday?","7","NonProj","No",22,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2934",446,4359,"Mia drank 2 cocktails last night","M","F","reveal","Did Ray reveal that Mia drank 2 cocktails last night?","6","NonProj","Yes",23,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,1
"2935",446,2215,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",24,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2936",446,2263,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",25,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2937",446,4224,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",26,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2938",446,3799,"Emily bought a car yesterday","M","F","say","Did Brian say that Emily bought a car yesterday?","8","C","No",27,28,"english","Yes",0,"m","$1 is fine for the time it takes",4.47113333333333,0
"2939",6,6403,"Mary&quotechars aunt is sick",NA,"M","MC","Is Mary&quotechars aunt sick?","control2","control","No",2,63,"english","Yes",0,"f","",4.34778333333333,0
"2940",6,52478,"Owen shoveled snow last winter","F","M","be_annoyed","Is Cynthia annoyed that Owen shoveled snow last winter?","17","NonProj","Yes",3,63,"english","Yes",0,"f","",4.34778333333333,1
"2941",6,4516,"Todd played football in high school",NA,"F","MC","Did Todd play football in high school?","control3","control","No",4,63,"english","Yes",0,"f","",4.34778333333333,0
"2942",6,11746,"Olivia sleeps until noon","M","M","confirm","Did Jerry confirm that Olivia sleeps until noon?","4","C","No",5,63,"english","Yes",0,"f","",4.34778333333333,0
"2943",6,7747,"Emily bought a car yesterday","M","F","hear","Did Brian hear that Emily bought a car yesterday?","8","C","Yes",6,63,"english","Yes",0,"f","",4.34778333333333,1
"2944",6,8394,"Zoe calculated the tip","M","M","reveal","Did Tim reveal that Zoe calculated the tip?","10","NonProj","Yes",7,63,"english","Yes",0,"f","",4.34778333333333,1
"2945",6,6012,"Sophia got a tattoo","M","F","discover","Did Ben discover that Sophia got a tattoo?","5","NonProj","Yes",8,63,"english","Yes",0,"f","",4.34778333333333,1
"2946",6,8924,"Grace visited her sister","M","F","know","Does Andrew know that Grace visited her sister?","9","NonProj","Yes",9,63,"english","Yes",0,"f","",4.34778333333333,1
"2947",6,7529,"Mia drank 2 cocktails last night","M","F","demonstrate","Did Ray demonstrate that Mia drank 2 cocktails last night?","6","C","No",10,63,"english","Yes",0,"f","",4.34778333333333,0
"2948",6,6610,"Hendrick&quotechars car was expensive",NA,"M","MC","Was Hendrick&quotechars car expensive?","control6","control","No",11,63,"english","Yes",0,"f","",4.34778333333333,0
"2949",6,6133,"Josh learned to ride a bike yesterday","F","M","prove","Did Sharon prove that Josh learned to ride a bike yesterday?","16","C","No",12,63,"english","Yes",0,"f","",4.34778333333333,0
"2950",6,9485,"Danny ate the last cupcake","F","F","inform","Did Amanda inform Sam that Danny ate the last cupcake?","11","C","Yes",13,63,"english","Yes",0,"f","",4.34778333333333,1
"2951",6,3253,"Vanessa is good at math",NA,"M","MC","Is Vanessa good at math?","control4","control","No",14,63,"english","Yes",0,"f","",4.34778333333333,0
"2952",6,3741,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",15,63,"english","Yes",0,"f","",4.34778333333333,0
"2953",6,3570,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",16,63,"english","Yes",0,"f","",4.34778333333333,0
"2954",6,5725,"Tony had a drink last night","F","M","confess","Did Rebecca confess that Tony had a drink last night?","15","C","Yes",17,63,"english","Yes",0,"f","",4.34778333333333,1
"2955",6,13321,"Julian dances salsa","F","F","establish","Did Kathleen establish that Julian dances salsa?","18","NonProj","No",18,63,"english","Yes",0,"f","",4.34778333333333,0
"2956",6,6054,"Isabella ate a steak on Sunday","M","F","admit","Did Kevin admit that Isabella ate a steak on Sunday?","7","C","No",19,63,"english","Yes",0,"f","",4.34778333333333,0
"2957",6,6479,"Frank got a cat","F","F","pretend","Did Melissa pretend that Frank got a cat?","12","NonProj","No",20,63,"english","Yes",0,"f","",4.34778333333333,0
"2958",6,8997,"Emma studied on Saturday morning","M","M","see","Did Justin see that Emma studied on Saturday morning?","3","NonProj","No",21,63,"english","Yes",0,"f","",4.34778333333333,0
"2959",6,3652,"Jackson ran 10 miles","F","F","be_right","Is Laura right that Jackson ran 10 miles?","13","C","No",22,63,"english","Yes",0,"f","",4.34778333333333,0
"2960",6,4638,"Josie went on vacation to France","M","F","think","Does Scott think that Josie went on vacation to France?","2","NonProj","No",23,63,"english","Yes",0,"f","",4.34778333333333,0
"2961",6,3674,"Mary is pregnant","M","M","say","Did Patrick say that Mary is pregnant?","1","C","No",24,63,"english","Yes",0,"f","",4.34778333333333,0
"2962",6,4653,"Jon walks to work","F","F","suggest","Did Ruth suggest that Jon walks to work?","19","C","No",25,63,"english","Yes",0,"f","",4.34778333333333,0
"2963",6,9085,"Jayden rented a car","F","F","acknowledge","Did Stephanie acknowledge that Jayden rented a car?","14","C","No",26,63,"english","Yes",0,"f","",4.34778333333333,0
"2964",6,5326,"Charley speaks Spanish","F","F","announce","Did Anna announce that Charley speaks Spanish?","20","C","No",27,63,"english","Yes",0,"f","",4.34778333333333,0
"2991",445,7969,"Tony had a drink last night","F","F","discover","Did Rebecca discover that Tony had a drink last night?","15","NonProj","Yes",2,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,1
"2992",445,4387,"Isabella ate a steak on Sunday","M","M","establish","Did Kevin establish that Isabella ate a steak on Sunday?","7","NonProj","No",3,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,0
"2993",445,2901,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",4,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,0
"2994",445,2720,"Mary is pregnant","M","F","know","Does Patrick know that Mary is pregnant?","1","NonProj","Yes",5,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,1
"2995",445,4320,"Madison had a baby",NA,"M","MC","Did Madison have a baby?","control5","control","No",6,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,0
"2996",445,4744,"Josie went on vacation to France","M","M","admit","Did Scott admit that Josie went on vacation to France?","2","C","Yes",7,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,1
"2997",445,9120,"Owen shoveled snow last winter","F","F","acknowledge","Did Cynthia acknowledge that Owen shoveled snow last winter?","17","C","No",8,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,0
"2998",445,2678,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",9,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,0
"2999",445,3832,"Mia drank 2 cocktails last night","M","M","be_annoyed","Is Ray annoyed that Mia drank 2 cocktails last night?","6","NonProj","Yes",10,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,1
"3000",445,4992,"Josh learned to ride a bike yesterday","F","F","confirm","Did Sharon confirm that Josh learned to ride a bike yesterday?","16","C","No",11,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,0
"3001",445,4807,"Julian dances salsa","F","F","suggest","Did Kathleen suggest that Julian dances salsa?","18","C","No",12,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,0
"3002",445,4528,"Olivia sleeps until noon","M","F","say","Did Jerry say that Olivia sleeps until noon?","4","C","No",13,36,"English","Yes",0,"f","Well it has me a little nervous because I didnt see an attention check.  I am really hoping it was just not a name change that I did not notice.",3.36435,0
