"","workerid","rt","subjectGender","speakerGender","content","verb","fact","fact_type","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","assignmentid"
"2670",102,18438,"F","F","Owen shoveled snow last winter","pretend","Owen lives in New Orleans","factL","17","NonProj",0.09,19,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2671",102,14130,"M","M","Sophia got a tattoo","suggest","Sophia is a high end fashion model","factL","5","C",0.1,20,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2672",102,20351,"F","F","Julian dances salsa","say","Julian is German","factL","18","C",0.28,21,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2673",102,26012,"M","M","Olivia sleeps until noon","discover","Olivia works the third shift","factH","4","NonProj",0.48,22,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2674",102,18354,"F","F","Frank got a cat","be_right_that","Frank has always wanted a pet","factH","12","C",0.52,23,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2675",102,16367,"F","M","Jon walks to work","confirm","Jon lives 2 blocks away from work","factH","19","C",0.21,24,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2676",102,22541,"M","F","Grace visited her sister","prove","Grace loves her sister","factH","9","C",0.22,25,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2677",102,19136,"M","F","Emily bought a car yesterday","admit","Emily has been saving for a year","factH","8","C",0.12,26,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2678",102,31403,"F","F","Danny ate the last cupcake","know","Danny is a diabetic","factL","11","NonProj",0.17,27,52,"English","Yes","m","f","Thank you!",10.5503,"3TMFV4NEP8F5H8RNC609SY53C4QW8R"
"2705",104,12325,"F","F","Julian dances salsa","suggest","Julian is Cuban","factH","18","C",0,2,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2706",104,12623,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0,3,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2707",104,7694,"F","M","Jackson ran 10 miles","demonstrate","Jackson is obese","factL","13","C",0,4,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2708",104,13860,"F","M","Charley speaks Spanish","annoyed","Charley lives in Mexico","factH","20","NonProj",0.98,5,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2709",104,7374,"F","F","Owen shoveled snow last winter","pretend","Owen lives in Chicago","factH","17","NonProj",0,6,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2710",104,5318,NA,"M","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0,7,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2711",104,6392,NA,"F","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0,8,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2712",104,9532,"F","F","Jayden rented a car","discover","Jayden&quotechars car is in the shop","factH","14","NonProj",0.09,9,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2713",104,8794,"M","F","Zoe calculated the tip","think","Zoe is 5 years old","factL","10","NonProj",0,10,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2714",104,10135,"M","F","Sophia got a tattoo","inform_Sam","Sophia is a hipster","factH","5","C",0.66,11,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2715",104,7703,"M","F","Grace visited her sister","acknowledge","Grace loves her sister","factH","9","C",0.48,12,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2716",104,5578,"M","F","Emma studied on Saturday morning","be_right_that","Emma is in law school","factH","3","C",0,13,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2717",104,5005,NA,"M","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.01,14,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2718",104,6974,"F","F","Tony had a drink last night","admit","Tony has been sober for 20 years","factL","15","C",0,15,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2719",104,6777,"F","M","Danny ate the last cupcake","confirm","Danny loves cake","factH","11","C",0.25,16,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2720",104,6236,NA,"F","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0,17,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2721",104,6668,"M","F","Mary is pregnant","prove","Mary is taking a prenatal yoga class","factH","1","C",0.99,18,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2722",104,5781,"M","F","Mia drank 2 cocktails last night","establish","Mia is a nun","factL","6","NonProj",0,19,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2723",104,4655,"F","F","Jon walks to work","hear","Jon lives 10 miles away from work","factL","19","C",0,20,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2724",104,4673,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0,21,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2725",104,5217,"M","M","Josie went on vacation to France","know","Josie loves France","factH","2","NonProj",0.16,22,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2726",104,89832,"M","F","Emily bought a car yesterday","confess","Emily never has any money","factL","8","C",0,23,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2727",104,5178,"F","M","Josh learned to ride a bike yesterday","say","Josh is a 75-year old man","factL","16","C",0,24,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2728",104,3500,"M","M","Isabella ate a steak on Sunday","see","Isabella is a vegetarian","factL","7","NonProj",0,25,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2729",104,4934,"F","F","Frank got a cat","announce","Frank is allergic to cats","factL","12","C",0,26,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2730",104,4596,"M","F","Olivia sleeps until noon","reveal","Olivia has two small children","factL","4","NonProj",0,27,44,"english","Yes","m","f","great hit and pay thx",5.53658333333333,"3R5F3LQFV2LCWVJ8UA9COOPL8BYOZC"
"2731",105,62154,"M","F","Mary is pregnant","suggest","Mary is a middle school student","factL","1","C",0,2,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2732",105,10199,"F","F","Jackson ran 10 miles","annoyed","Jackson is obese","factL","13","NonProj",0.84,3,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2733",105,9969,NA,"M","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0,4,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2734",105,28233,"M","M","Josie went on vacation to France","pretend","Josie loves France","factH","2","NonProj",0,5,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2735",105,8683,"F","M","Charley speaks Spanish","say","Charley lives in Mexico","factH","20","C",0,6,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2736",105,13780,"F","M","Julian dances salsa","inform_Sam","Julian is Cuban","factH","18","C",1,7,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2737",105,38782,"F","M","Jon walks to work","prove","Jon lives 2 blocks away from work","factH","19","C",0.19,8,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2738",105,7544,NA,"F","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0,9,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2739",105,6424,NA,"F","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0,10,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2740",105,6440,"F","F","Danny ate the last cupcake","think","Danny loves cake","factH","11","NonProj",0,11,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2741",105,8929,"F","F","Josh learned to ride a bike yesterday","hear","Josh is a 5-year old boy","factH","16","C",1,12,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2742",105,10615,"M","F","Mia drank 2 cocktails last night","reveal","Mia is a college student","factH","6","NonProj",0.69,13,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2743",105,8215,"M","M","Emma studied on Saturday morning","see","Emma is in first grade","factL","3","NonProj",0.93,14,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2744",105,8031,"F","F","Jayden rented a car","confirm","Jayden doesn&quotechart have a driver&quotechars license","factL","14","C",0.31,15,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2745",105,5569,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0,16,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2746",105,9934,"M","F","Isabella ate a steak on Sunday","be_right_that","Isabella is a vegetarian","factL","7","C",0.09,17,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2747",105,6853,"M","F","Grace visited her sister","know","Grace loves her sister","factH","9","NonProj",0.83,18,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2748",105,7548,"M","M","Sophia got a tattoo","confess","Sophia is a high end fashion model","factL","5","C",0.52,19,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2749",105,10003,"F","M","Frank got a cat","acknowledge","Frank is allergic to cats","factL","12","C",0.42,20,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2750",105,21419,"F","F","Tony had a drink last night","demonstrate","Tony really likes to party with his friends","factH","15","C",0,21,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2751",105,13957,"F","F","Owen shoveled snow last winter","discover","Owen lives in New Orleans","factL","17","NonProj",1,22,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2752",105,8857,"M","F","Zoe calculated the tip","admit","Zoe is 5 years old","factL","10","C",0.53,23,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2753",105,7981,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0,24,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2754",105,8945,NA,"M","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0,25,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2755",105,6235,"M","M","Emily bought a car yesterday","establish","Emily never has any money","factL","8","NonProj",0.18,26,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2756",105,17553,"M","M","Olivia sleeps until noon","announce","Olivia works the third shift","factH","4","C",0.23,27,29,"English","Yes","m","m","Most f the questions seemed quite subjective, but it was interesting to complete. I also think the HIT paid fairly.",7.54681666666667,"39ASUFLU6X81F964ZEIVMRFWW9UXEK"
"2757",106,26194,"F","F","Frank got a cat","prove","Frank is allergic to cats","factL","12","C",0.07,2,39,"english","Yes","m","m","thanks so much....everything went very smoothly.  85 cents is a fair price for this hit.  a dollar would be even more fairer lol.  Thanks so much !!!",7.59068333333333,"3TPZPLC3M0DTW2OGO3RI9NPW3LVP3X"
"2758",106,12583,"F","F","Charley speaks Spanish","think","Charley lives in Korea","factL","20","NonProj",0.03,3,39,"english","Yes","m","m","thanks so much....everything went very smoothly.  85 cents is a fair price for this hit.  a dollar would be even more fairer lol.  Thanks so much !!!",7.59068333333333,"3TPZPLC3M0DTW2OGO3RI9NPW3LVP3X"
"2759",106,11719,"F","F","Danny ate the last cupcake","confess","Danny is a diabetic","factL","11","C",0.74,4,39,"english","Yes","m","m","thanks so much....everything went very smoothly.  85 cents is a fair price for this hit.  a dollar would be even more fairer lol.  Thanks so much !!!",7.59068333333333,"3TPZPLC3M0DTW2OGO3RI9NPW3LVP3X"
"2760",106,12152,"F","F","Josh learned to ride a bike yesterday","demonstrate","Josh is a 5-year old boy","factH","16","C",0.85,5,39,"english","Yes","m","m","thanks so much....everything went very smoothly.  85 cents is a fair price for this hit.  a dollar would be even more fairer lol.  Thanks so much !!!",7.59068333333333,"3TPZPLC3M0DTW2OGO3RI9NPW3LVP3X"
