workerid,rt,prompt,itemType,itemNr,list,item,response,fact,slide_number_in_experiment,gender,american,age,language,comments,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
6,7748,How likely is it that Jackson ran 10 miles?,L,13,1,13L,0.06,Jackson is obese.,23,Male,0,32,English,,Linux,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3VSOLARPKBA84F897EVLNXPHW5K39X,6,Submitted,Mon Nov 13 23:52:52 EST 2017,Mon Nov 13 07:10:04 EST 2017,Mon Nov 13 07:12:52 EST 2017,,,,,,undefined,2.741966666666667,[]
7,7223,How likely is it that Julian dances salsa?,L,18,2,18L,0.49,Julian is German.,2,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,8373,How likely is it that Owen shoveled snow last winter?,H,17,2,17H,0.89,Owen lives in Chicago.,3,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4720,How likely is it that Grace visited her sister?,H,9,2,9H,0.8,Grace loves her sister.,4,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,6720,How likely is it that Charley speaks Spanish?,L,20,2,20L,0.26,Charley lives in Korea.,5,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,5016,How likely is it that Isabella ate a steak on Sunday?,H,7,2,7H,0.41,Isabella is from Argentina.,6,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4752,How likely is it that Jackson ran 10 miles?,H,13,2,13H,0.79,Jackson is training for a marathon.,7,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,5112,How likely is it that Frank got a cat?,L,12,2,12L,0.04,Frank is allergic to cats.,8,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,6857,How likely is it that Emily bought a car yesterday?,L,8,2,8L,0.03,Emily never has any money.,9,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4479,How likely is it that Jon walks to work?,H,19,2,19H,0.92,Jon lives 2 blocks away from work.,10,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,5064,How likely is it that Josie went on vacation to France?,L,2,2,2L,0,Josie doesn&quotechart have a passport.,11,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4392,How likely is it that Emma studied on Saturday morning?,H,3,2,3H,0.85,Emma is in law school.,12,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4728,How likely is it that Zoe calculated the tip?,L,10,2,10L,0.37,Zoe is 5 years old.,13,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4440,How likely is it that Danny ate the last cupcake?,H,11,2,11H,0.92,Danny loves cake.,14,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4648,How likely is it that Barry lives in Europe?,F,F,2,F1,0.05,Barry lives in Germany.,15,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,6311,How likely is it that Tammy speaks Italian and Greek?,F,F,2,F2,0.02,Tammy is a rabbit.,16,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4728,How likely is it that Tony had a drink last night?,H,15,2,15H,0.92,Tony really likes to party with his friends.,17,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4328,How likely is it that Jayden rented a car?,L,14,2,14L,0.06,Jayden doesn&quotechart have a driver&quotechars license.,18,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,3241,How likely is it that Josh learned to ride a bike yesterday?,L,16,2,16L,0.5,Josh is a 75-year old man.,19,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4502,How likely is it that Mary is pregnant?,H,1,2,1H,0.9,Mary is taking a prenatal yoga class.,20,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4497,How likely is it that Mia drank 2 cocktails last night?,L,6,2,6L,0.16,Mia is a nun.,21,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4558,How likely is it that Sophia got a tattoo?,H,5,2,5H,0.87,Sophia is a hipster.,22,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
7,4992,How likely is it that Olivia sleeps until noon?,L,4,2,4L,0.22,Olivia has two small children.,23,Male,0,30,English,,Windows,800,1280,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,34S6N1K2ZVKIZPGHBWNDW0HMF4JLHJ,7,Submitted,Mon Nov 13 23:53:10 EST 2017,Mon Nov 13 07:10:06 EST 2017,Mon Nov 13 07:13:10 EST 2017,,,,,,undefined,2.886816666666667,[]
8,11278,How likely is it that Olivia sleeps until noon?,L,4,2,4L,0.17,Olivia has two small children.,2,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
8,6360,How likely is it that Zoe calculated the tip?,L,10,2,10L,0.22,Zoe is 5 years old.,3,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
8,4447,How likely is it that Emma studied on Saturday morning?,H,3,2,3H,0.79,Emma is in law school.,4,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
8,6420,How likely is it that Mia drank 2 cocktails last night?,L,6,2,6L,0.02,Mia is a nun.,5,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
8,6853,How likely is it that Josh learned to ride a bike yesterday?,L,16,2,16L,0.19,Josh is a 75-year old man.,6,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
8,6051,How likely is it that Emily bought a car yesterday?,L,8,2,8L,0.02,Emily never has any money.,7,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
8,7229,How likely is it that Julian dances salsa?,L,18,2,18L,0.44,Julian is German.,8,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
8,13738,How likely is it that Mary is pregnant?,H,1,2,1H,1,Mary is taking a prenatal yoga class.,9,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
8,6200,How likely is it that Josie went on vacation to France?,L,2,2,2L,0.01,Josie doesn&quotechart have a passport.,10,Female,0,38,English,Very good experiment and great pay,Windows,864,1536,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,324G5B4FB39894LJ9UFI7304Y3C07N,8,Submitted,Mon Nov 13 23:53:36 EST 2017,Mon Nov 13 07:10:13 EST 2017,Mon Nov 13 07:13:36 EST 2017,,,,,,undefined,3.3433333333333333,[]
