"","content","short_trigger","workerid","prior_type","prior_fact","block_proj","prior","projective","eventItem"
"977","emily","demonstrate",254,"high_prior","Emily has been saving for a year","block1",0.54,0.41,"Emily bought a car yesterday"
"978","emily","discover",15,"low_prior","Emily never has any money","block1",0,0.13,"Emily bought a car yesterday"
"979","emily","discover",31,"low_prior","Emily never has any money","block1",0.26,0.28,"Emily bought a car yesterday"
"980","emily","discover",34,"high_prior","Emily has been saving for a year","block2",0.91,0.54,"Emily bought a car yesterday"
"981","emily","discover",38,"high_prior","Emily has been saving for a year","block1",0.97,0.98,"Emily bought a car yesterday"
"982","emily","discover",55,"high_prior","Emily has been saving for a year","block1",0.68,0.8,"Emily bought a car yesterday"
"983","emily","discover",65,"high_prior","Emily has been saving for a year","block2",0.47,0.92,"Emily bought a car yesterday"
"984","emily","discover",117,"low_prior","Emily never has any money","block1",0.09,0.04,"Emily bought a car yesterday"
"985","emily","discover",145,"high_prior","Emily has been saving for a year","block1",0.63,0.96,"Emily bought a car yesterday"
"986","emily","discover",147,"low_prior","Emily never has any money","block2",0.09,0.13,"Emily bought a car yesterday"
"987","emily","discover",162,"low_prior","Emily never has any money","block2",0,0.98,"Emily bought a car yesterday"
"988","emily","discover",209,"high_prior","Emily has been saving for a year","block1",0.5,0.01,"Emily bought a car yesterday"
"989","emily","discover",228,"low_prior","Emily never has any money","block1",0.02,1,"Emily bought a car yesterday"
"990","emily","discover",265,"low_prior","Emily never has any money","block2",0.35,0.97,"Emily bought a car yesterday"
"991","emily","establish",50,"low_prior","Emily never has any money","block1",0.68,0.41,"Emily bought a car yesterday"
"992","emily","establish",59,"high_prior","Emily has been saving for a year","block2",0.48,0.48,"Emily bought a car yesterday"
"993","emily","establish",75,"high_prior","Emily has been saving for a year","block1",0.69,0.61,"Emily bought a car yesterday"
"994","emily","establish",85,"low_prior","Emily never has any money","block1",0.13,0.14,"Emily bought a car yesterday"
"995","emily","establish",86,"low_prior","Emily never has any money","block2",0.04,0.14,"Emily bought a car yesterday"
"996","emily","establish",91,"low_prior","Emily never has any money","block1",0.08,0.1,"Emily bought a car yesterday"
"997","emily","establish",137,"low_prior","Emily never has any money","block2",0.14,0.1,"Emily bought a car yesterday"
"998","emily","establish",177,"high_prior","Emily has been saving for a year","block2",0.56,0.3,"Emily bought a car yesterday"
"999","emily","establish",210,"low_prior","Emily never has any money","block2",0,0.05,"Emily bought a car yesterday"
"1000","emily","establish",249,"high_prior","Emily has been saving for a year","block2",0.09,0.01,"Emily bought a car yesterday"
"1001","emily","establish",262,"low_prior","Emily never has any money","block2",0.07,0.01,"Emily bought a car yesterday"
"1002","emily","hear",11,"high_prior","Emily has been saving for a year","block1",0.49,0.66,"Emily bought a car yesterday"
"1003","emily","hear",16,"high_prior","Emily has been saving for a year","block1",0.78,0.58,"Emily bought a car yesterday"
"1004","emily","hear",40,"low_prior","Emily never has any money","block2",0.24,0.74,"Emily bought a car yesterday"
"1005","emily","hear",112,"low_prior","Emily never has any money","block2",0.07,0.28,"Emily bought a car yesterday"
"1006","emily","hear",155,"low_prior","Emily never has any money","block1",0.19,0.1,"Emily bought a car yesterday"
"1007","emily","hear",218,"high_prior","Emily has been saving for a year","block2",0.99,0.9,"Emily bought a car yesterday"
"1008","emily","hear",247,"high_prior","Emily has been saving for a year","block1",0,0,"Emily bought a car yesterday"
"1009","emily","hear",270,"high_prior","Emily has been saving for a year","block2",0.71,0.64,"Emily bought a car yesterday"
"1010","emily","hear",289,"low_prior","Emily never has any money","block1",0,0.5,"Emily bought a car yesterday"
"1011","emily","hear",293,"low_prior","Emily never has any money","block1",0.01,0.31,"Emily bought a car yesterday"
"1012","emily","hear",299,"high_prior","Emily has been saving for a year","block2",0.05,0.82,"Emily bought a car yesterday"
"1013","emily","inform",56,"high_prior","Emily has been saving for a year","block1",0.49,0.92,"Emily bought a car yesterday"
"1014","emily","inform",64,"high_prior","Emily has been saving for a year","block1",0.88,0.92,"Emily bought a car yesterday"
"1015","emily","inform",95,"high_prior","Emily has been saving for a year","block2",0.78,0.82,"Emily bought a car yesterday"
"1016","emily","inform",97,"high_prior","Emily has been saving for a year","block2",0.93,0.98,"Emily bought a car yesterday"
"1017","emily","inform",101,"low_prior","Emily never has any money","block1",0.03,0.02,"Emily bought a car yesterday"
"1018","emily","inform",156,"high_prior","Emily has been saving for a year","block2",0.01,0.97,"Emily bought a car yesterday"
"1019","emily","inform",161,"low_prior","Emily never has any money","block2",0.41,0.59,"Emily bought a car yesterday"
"1020","emily","inform",235,"low_prior","Emily never has any money","block1",0.76,0.51,"Emily bought a car yesterday"
"1021","emily","inform",296,"high_prior","Emily has been saving for a year","block2",0.75,0.73,"Emily bought a car yesterday"
"1022","emily","inform",297,"high_prior","Emily has been saving for a year","block2",0.38,0.83,"Emily bought a car yesterday"
"1023","emily","know",3,"low_prior","Emily never has any money","block1",0.53,0.58,"Emily bought a car yesterday"
"1024","emily","know",26,"low_prior","Emily never has any money","block2",0.01,0.82,"Emily bought a car yesterday"
"1025","emily","know",54,"low_prior","Emily never has any money","block1",0.8,0.98,"Emily bought a car yesterday"
"1026","emily","know",58,"high_prior","Emily has been saving for a year","block1",0.47,0.98,"Emily bought a car yesterday"
"1027","emily","know",69,"low_prior","Emily never has any money","block2",0,0.87,"Emily bought a car yesterday"
"1028","emily","know",77,"high_prior","Emily has been saving for a year","block2",0.16,1,"Emily bought a car yesterday"
"1029","emily","know",80,"low_prior","Emily never has any money","block1",0.11,0.33,"Emily bought a car yesterday"
"1030","emily","know",88,"high_prior","Emily has been saving for a year","block2",0.62,0.58,"Emily bought a car yesterday"
"1031","emily","know",96,"high_prior","Emily has been saving for a year","block2",0.98,0.86,"Emily bought a car yesterday"
"1032","emily","know",124,"low_prior","Emily never has any money","block2",0.53,0.55,"Emily bought a car yesterday"
"1033","emily","know",132,"low_prior","Emily never has any money","block2",0.27,0.87,"Emily bought a car yesterday"
"1034","emily","know",173,"high_prior","Emily has been saving for a year","block1",0.08,0.88,"Emily bought a car yesterday"
"1035","emily","know",185,"high_prior","Emily has been saving for a year","block2",0.87,0.64,"Emily bought a car yesterday"
"1036","emily","know",196,"low_prior","Emily never has any money","block1",0.27,0.62,"Emily bought a car yesterday"
"1037","emily","know",226,"low_prior","Emily never has any money","block2",0.03,0.14,"Emily bought a car yesterday"
"1038","emily","pretend",14,"high_prior","Emily has been saving for a year","block2",0.93,0.32,"Emily bought a car yesterday"
"1039","emily","pretend",43,"low_prior","Emily never has any money","block2",0.04,0.01,"Emily bought a car yesterday"
"1040","emily","pretend",74,"low_prior","Emily never has any money","block1",0.33,0.37,"Emily bought a car yesterday"
"1041","emily","pretend",90,"low_prior","Emily never has any money","block2",0.02,0,"Emily bought a car yesterday"
"1042","emily","pretend",93,"low_prior","Emily never has any money","block2",0.01,0.38,"Emily bought a car yesterday"
"1043","emily","pretend",99,"low_prior","Emily never has any money","block2",0.28,0.21,"Emily bought a car yesterday"
"1044","emily","pretend",130,"high_prior","Emily has been saving for a year","block2",0.61,0.25,"Emily bought a car yesterday"
"1045","emily","pretend",136,"low_prior","Emily never has any money","block2",0.1,0.02,"Emily bought a car yesterday"
"1046","emily","pretend",158,"low_prior","Emily never has any money","block1",0,0,"Emily bought a car yesterday"
"1047","emily","pretend",167,"low_prior","Emily never has any money","block2",0.02,0.09,"Emily bought a car yesterday"
"1048","emily","pretend",176,"high_prior","Emily has been saving for a year","block1",0.41,0.53,"Emily bought a car yesterday"
"1049","emily","pretend",189,"low_prior","Emily never has any money","block2",0.01,0,"Emily bought a car yesterday"
"1050","emily","pretend",208,"low_prior","Emily never has any money","block1",0.1,0.18,"Emily bought a car yesterday"
"1051","emily","pretend",211,"low_prior","Emily never has any money","block1",0.21,0.24,"Emily bought a car yesterday"
"1052","emily","pretend",241,"low_prior","Emily never has any money","block2",0.03,0.06,"Emily bought a car yesterday"
"1053","emily","pretend",250,"low_prior","Emily never has any money","block2",0.01,0.11,"Emily bought a car yesterday"
"1054","emily","pretend",251,"high_prior","Emily has been saving for a year","block2",0.49,0.06,"Emily bought a car yesterday"
"1055","emily","pretend",268,"high_prior","Emily has been saving for a year","block2",0.22,0.08,"Emily bought a car yesterday"
"1056","emily","pretend",274,"high_prior","Emily has been saving for a year","block1",0.5,0.02,"Emily bought a car yesterday"
"1057","emily","prove",30,"low_prior","Emily never has any money","block2",0,0.09,"Emily bought a car yesterday"
"1058","emily","prove",44,"high_prior","Emily has been saving for a year","block2",0.56,0,"Emily bought a car yesterday"
"1059","emily","prove",49,"high_prior","Emily has been saving for a year","block2",0.6,0.27,"Emily bought a car yesterday"
"1060","emily","prove",52,"high_prior","Emily has been saving for a year","block1",0.74,0.21,"Emily bought a car yesterday"
"1061","emily","prove",66,"low_prior","Emily never has any money","block2",0.04,0.28,"Emily bought a car yesterday"
"1062","emily","prove",78,"low_prior","Emily never has any money","block1",0.16,0.28,"Emily bought a car yesterday"
"1063","emily","prove",106,"high_prior","Emily has been saving for a year","block1",0.49,1,"Emily bought a car yesterday"
"1064","emily","prove",148,"high_prior","Emily has been saving for a year","block1",0.4,0.71,"Emily bought a car yesterday"
"1065","emily","prove",157,"high_prior","Emily has been saving for a year","block1",0.52,0.64,"Emily bought a car yesterday"
"1066","emily","prove",163,"low_prior","Emily never has any money","block2",0.1,0,"Emily bought a car yesterday"
"1067","emily","prove",169,"low_prior","Emily never has any money","block1",0.19,0,"Emily bought a car yesterday"
"1068","emily","prove",171,"low_prior","Emily never has any money","block1",0.15,0.08,"Emily bought a car yesterday"
"1069","emily","prove",194,"high_prior","Emily has been saving for a year","block2",0.74,0.23,"Emily bought a car yesterday"
"1070","emily","prove",220,"high_prior","Emily has been saving for a year","block1",0.62,0.81,"Emily bought a car yesterday"
"1071","emily","prove",258,"high_prior","Emily has been saving for a year","block2",0.5,0.09,"Emily bought a car yesterday"
"1072","emily","prove",259,"low_prior","Emily never has any money","block1",0.31,0.16,"Emily bought a car yesterday"
"1073","emily","reveal",4,"low_prior","Emily never has any money","block2",0.05,0.06,"Emily bought a car yesterday"
"1074","emily","reveal",10,"low_prior","Emily never has any money","block2",0.09,0.28,"Emily bought a car yesterday"
"1075","emily","reveal",25,"low_prior","Emily never has any money","block1",0.13,0.7,"Emily bought a car yesterday"
"1076","emily","reveal",111,"high_prior","Emily has been saving for a year","block2",0.63,0.14,"Emily bought a car yesterday"
"1077","emily","reveal",135,"high_prior","Emily has been saving for a year","block2",0.5,0.5,"Emily bought a car yesterday"
"1078","emily","reveal",139,"low_prior","Emily never has any money","block2",0.17,0.56,"Emily bought a car yesterday"
"1079","emily","reveal",168,"low_prior","Emily never has any money","block1",0.32,0.62,"Emily bought a car yesterday"
"1080","emily","reveal",182,"low_prior","Emily never has any money","block2",0.01,0.1,"Emily bought a car yesterday"
"1081","emily","reveal",198,"high_prior","Emily has been saving for a year","block1",0.5,0.38,"Emily bought a car yesterday"
"1082","emily","reveal",203,"high_prior","Emily has been saving for a year","block2",0.5,0.14,"Emily bought a car yesterday"
"1083","emily","reveal",214,"low_prior","Emily never has any money","block2",0.05,0.66,"Emily bought a car yesterday"
"1084","emily","reveal",238,"high_prior","Emily has been saving for a year","block2",0.49,0.04,"Emily bought a car yesterday"
"1085","emily","reveal",252,"low_prior","Emily never has any money","block2",0.14,0.66,"Emily bought a car yesterday"
"1086","emily","reveal",276,"high_prior","Emily has been saving for a year","block2",0.5,0.86,"Emily bought a car yesterday"
"1087","emily","reveal",282,"low_prior","Emily never has any money","block1",0,0.05,"Emily bought a car yesterday"
"1088","emily","reveal",284,"high_prior","Emily has been saving for a year","block2",0.89,0.11,"Emily bought a car yesterday"
"1089","emily","say",41,"high_prior","Emily has been saving for a year","block2",0.51,0.73,"Emily bought a car yesterday"
"1090","emily","say",67,"high_prior","Emily has been saving for a year","block2",0.11,0.11,"Emily bought a car yesterday"
"1091","emily","say",73,"high_prior","Emily has been saving for a year","block1",0.66,0.01,"Emily bought a car yesterday"
"1092","emily","say",118,"high_prior","Emily has been saving for a year","block2",0.63,0.74,"Emily bought a car yesterday"
"1093","emily","say",181,"high_prior","Emily has been saving for a year","block2",0.4,0.08,"Emily bought a car yesterday"
"1094","emily","say",267,"high_prior","Emily has been saving for a year","block1",0.54,0.06,"Emily bought a car yesterday"
"1095","emily","say",272,"low_prior","Emily never has any money","block2",0,0.03,"Emily bought a car yesterday"
